Fam117b	0.0359148	0
Carf	-0.0322627	0
Nbeal1	0.0957991	0
Cyp20a1	-0.10631	0
Abi2	0.204641	0
Cd28	0.501504	0
Ctla4	2.03592	0
Icos	0.709228	0
9530026F06Rik	0	0
Pard3b	0.0270234	0
Nrp2	-3.06309	0
Ino80dos	0.0429074	0
Eef1b2	0.0679543	0
Snora41	inf	0
Zdbf2	0.671752	0
Adam23	-1.16721	0
Fastkd2	0.0295259	0
Gm13749	0	0
Creb1	0.283993	0
Ccnyl1	0.111258	0
Pikfyve	-1.00091	0
Pth2r	0	0
Crygf	0	0
Map2	1.00236	0
Unc80	0	0
Rpe	0.034799	0
Cps1	0.762756	0
Spag16	-0.0975273	0
Vwc2l	0	0
Atic	0.197996	0
Apol7d	0	0
Gm8883	0	0
Tmem169	inf	0
Xrcc5	-0.189475	0
Smarcal1	-0.0548723	0
Rpl37a	0.784341	0
Igfbp2	0	0
1700027A15Rik	0	0
D530049I02Rik	0	0
Rufy4	-0.010901	0
Cxcr2	0.910106	0
Arpc2	0.101938	0
Gpbar1	inf	0
Pnkd	-0.523263	0
Catip	inf	0
Slc11a1	0.967899	0
Ctdsp1	0.0397856	0
Mir26b	0	0
Vil1	-0.510054	0
Rqcd1	0.198521	0
Plcd4	-1.29804	0
Bcs1l	-0.160451	0
Stk36	-0.320784	0
Ttll4	0.12307	0
Cyp27a1	-0.21843	0
Wnt6	-0.667665	0
Wnt10a	-3.69519	0
Cdk5r2	0.902931	0
Fam134a	-0.254326	0
Zfand2b	-0.520006	0
Ankzf1	-0.285821	0
Stk16	0.068704	0
Dnajb2	-0.319912	0
Des	inf	0
Speg	-0.114835	0
Gmppa	-0.868571	0
Asic4	-inf	0
Tmem198	-0.548078	0
Inha	0.253765	0
Stk11ip	-0.069842	0
Slc4a3	-0.0280044	0
Gm17751	0	0
Mir6343	0	0
Sgpp2	0.568774	0
Mogat1	0	0
Acsl3,Utp14b	0.495748	0
Kcne4	0	0
Mrpl44	0.0498374	0
1700016L21Rik	0	0
Nyap2	1.95124	0
Mir6344	0	0
Rhbdd1	-0.426199	0
Col4a3	0	0
Mff	-0.0162149	0
-	-0.322041	0
Agfg1	0.210964	0
Ccl20	0	0
Daw1	0	0
Mir5126	0	0
Fbxo36	-1.34691	0
Gm7609	-inf	0
Sp100	0.524531	0
Sp140	-0.322647	0
Mir8096	0	0
9930111H07Rik	0	0
Cab39	0.0167853	0
Itm2c	-0.685154	0
4933407L21Rik	-inf	0
Spata3	0	0
2810459M11Rik	0.595482	0
Psmd1	-0.0262643	0
Armc9	0.00424223	0
B3gnt7	0.174816	0
C130036L24Rik	0.417464	0
1700019O17Rik	-inf	0
Ptma	0.39183	0
Cops7b	0.0666879	0
Dis3l2	-0.052225	0
Akp3	0	0
Prss56	0	0
Chrnd	-inf	0
Chrng	0	0
Eif4e2	-0.0996361	0
Efhd1	1.8116	0
Gigyf2	-0.203162	0
3110079O15Rik	0	0
Neu2	0	0
Inpp5d	0.14729	0
Atg16l1	-0.123529	0
Scarna6	-inf	0
Sag	-0.246016	0
Dgkd	0.118799	0
Ugt1a1,Ugt1a10,Ugt1a2,Ugt1a5,Ugt1a6a,Ugt1a6b,Ugt1a7c,Ugt1a9	-0.380067	0
Mroh2a	0.457382	0
Trpm8	0	0
Spp2	0	0
Gm19589	0	0
2410088K16Rik	0	0
1700067G17Rik	0	0
Sh3bp4	0.418772	0
Agap1	0.151063	0
Gbx2	0.59638	0
Ackr3	-1.09307	0
Cops8	-0.237609	0
Mlph	1.38313	0
Prlh	0	0
Lrrfip1	0.358694	0
Rbm44	-inf	0
Ramp1	0.306971	0
Ube2f	-0.0683537	0
Scly	0.0248087	0
Espnl	-0.175777	0
Klhl30	0.823826	0
Fam132b	0.167884	0
Traf3ip1	0.151899	0
Asb1	-0.0772631	0
Twist2	inf	0
Ndufa10	-0.0848693	0
Olfr1413	0	0
Olfr1412	0	0
Olfr1411	0	0
Olfr1410	0	0
Olfr12	0	0
Gpc1	0.66322	0
Mir149	0	0
Dusp28	-0.196337	0
Rnpepl1	-0.208215	0
Capn10	-0.193869	0
Gpr35	0.00999473	0
Aqp12	0	0
Agxt	0	0
Sned1	-0.640066	0
Ppp1r7	0.0859003	0
Mir6902	0	0
Mir6345	0	0
Ano7	-0.929798	0
Sept2	0.169448	0
Farp2	-1.8755	0
Bok	0.849599	0
Atg4b	-0.168714	0
Ing5	0.205969	0
D2hgdh	0.0738219	0
Gal3st2	0	0
Gm9994	0	0
Gm6086	0	0
Neu4	inf	0
4930440C22Rik	0	0
Fam174a	-0.140607	0
-	0.835803	0
Gin1	0.123596	0
1810006J02Rik	1.49746	0
Slco6d1	0	0
Cntnap5b	0	0
Gm20268	0	0
Cdh20	0	0
2310035C23Rik	0.118378	0
Tnfrsf11a	-0.60538	0
Zcchc2	0.20547	0
Phlpp1	0.439374	0
Serpinb5	inf	0
Serpinb12	inf	0
Serpinb13	0	0
Serpinb11	0	0
Serpinb7	-inf	0
Serpinb2	-0.166517	0
Serpinb10	0.995773	0
Serpinb8	0.511342	0
D830032E09Rik	0	0
Cdh7	0	0
Cntnap5a	0	0
Nifk	0.101526	0
Clasp1	0.30555	0
Tfcp2l1	0.675375	0
Tmem185b	0.223519	0
Sctr	0	0
3110009E18Rik	0.562713	0
C1ql2	inf	0
En1	0	0
Celrr	0	0
Ccdc93	0.240101	0
Slc35f5	-0.43149	0
Gpr39	-inf	0
-	0.498248	0
Mgat5	0.53598	0
Acmsd	0.165776	0
Ccnt2	0.14192	0
Rab3gap1	0.0376424	0
R3hdm1	-0.0583165	0
Mir128-1	0	0
Ubxn4	-0.639451	0
Thsd7b	0	0
Yod1	0.732454	0
AA986860	-0.796931	0
Fcamr	-inf	0
Pigr	-2.73502	0
Faim3	-2.52127	0
Il10	-1.92837	0
Eif2d	-0.140665	0
Ikbke	0.277584	0
Fam72a	0.353147	0
Avpr1b	0	0
Ctse	-0.365852	0
5430435G22Rik	0.172992	0
Slc26a9	0.351651	0
Pm20d1	-2.47638	0
Slc41a1	-0.528477	0
Rab7l1	0.244517	0
Nucks1	0.36732	0
Slc45a3	0.93213	0
Elk4	0.182027	0
Lemd1	0	0
Mir135b	0	0
Klhdc8a	-0.206701	0
Nuak2	0.0320956	0
Dstyk	0.0085126	0
Rbbp5,Tmem81	0.187681	0
Gm10538	0	0
Lrrn2	inf	0
Pik3c2b	0.313868	0
Ppp1r15b	0.0269402	0
Plekha6	0.195122	0
Golt1a	0	0
Kiss1	0	0
Ren1,Ren2	0	0
Etnk2	0.0248815	0
Fmod	0	0
Chit1	0.284317	0
Chil1	1.47667	0
Mybph	-inf	0
Myog	-0.775924	0
4933406M09Rik	0	0
Cyb5r1	-0.398799	0
Adipor1	-0.283901	0
Klhl12	-0.159831	0
Rabif	-0.408823	0
Kdm5b	0.0684325	0
Syt2	-0.419406	0
Ube2t	0.401842	0
Ptpn7	0.123728	0
Arl8a	-0.208158	0
Lmod1	-inf	0
Csrp1	0.341865	0
Phlda3	-0.225412	0
Tnni1	0.300075	0
Lad1	0.888317	0
Tnnt2	0	0
Tmem9	-0.306251	0
Ascl5	0	0
Cacna1s	-3.16228	0
Kif21b	0.46258	0
Ddx59	0.229764	0
Kif14	0.6325	0
Zfp281	0.00337181	0
Gm19705	-0.541571	0
Gm16880	0	0
-	1.08757	0
Mir181a-1	0	0
Mir181b-1	0	0
Ptprc	-0.589464	0
Atp6v1g3	1.06672	0
Dennd1b	0.18965	0
4930596I21Rik	0	0
4933436E23Rik	0	0
Zbtb41	0.340199	0
Aspm	0.38017	0
F13b	-inf	0
Kcnt2	0	0
B3galt2	0.10215	0
Glrx2	-0.16389	0
Uchl5	0.0827872	0
Brinp3	0	0
Ptgs2	-0.11135	0
Pdc	0	0
Tpr	0.155886	0
C730036E19Rik	0	0
Ivns1abp	0.155625	0
Trmt1l	-0.29243	0
Mir7682	0	0
Fam129a	0.328559	0
Edem3	-0.990462	0
Colgalt2	0.964413	0
Apobec4	0	0
Arpc5	0.345508	0
Ncf2	0.252239	0
Nmnat2	-0.388617	0
Shcbp1l	-0.442249	0
Rgs8	0.642404	0
Rgs16	0.873464	0
Rnasel	-0.0904082	0
Gm5531	0	0
Teddm1	0	0
Glul	-0.00725252	0
Zfp648	-0.544789	0
4930532M18Rik	0	0
Stx6	0.00618179	0
Acbd6	0.0634158	0
Tor1aip2	-0.12175	0
Nphs2	0.797906	0
Abl2	0.415297	0
Angptl1	0.760801	0
2810025M15Rik	-0.077099	0
BC026585	-0.211527	0
Sec16b	-0.115616	0
Astn1	0	0
Mir488	0	0
Rfwd2	-0.0357588	0
Scarna3a	0.901466	0
Tnr	0	0
4930523C07Rik	0.136065	0
Mrps14	0.00967393	0
Rc3h1	0.0576606	0
Serpinc1	-0.446051	0
Gas5	-0.00289451	0
Snord47	0	0
Cenpl	0.356324	0
Ankrd45	inf	0
Tnfsf4	1.48111	0
Tnfsf18	inf	0
Pigc	-0.140919	0
2810442N19Rik	-inf	0
Dnm3os	-inf	0
Vamp4	-0.0192125	0
Myoc	inf	0
Kifap3	0.322837	0
Scyl3	0.120037	0
Mettl18	0.0794603	0
Sele	0.358021	0
Sell	1.18847	0
Selp	1.70274	0
F5	0.524822	0
Slc19a2	0.350862	0
Ccdc181	0.0669611	0
Nme7	0.357308	0
Dpt	inf	0
Gm20743	-1.4982	0
Gpr161	0.0332989	0
Mpc2	-0.0947761	0
Adcy10	0	0
Creg1	-0.220683	0
Cd247	0.681386	0
Gpa33	-inf	0
Ildr2	-0.209227	0
Tada1	0.249954	0
Fam78b	0.214096	0
Tmco1	-0.237921	0
Aldh9a1	-0.245545	0
Rxrg	-1.31403	0
Lmx1a	0	0
Mir6348	0	0
Rgs5	inf	0
1700084C01Rik	0.975787	0
3110045C21Rik	inf	0
Sh2d1b1,Sh2d1b2	-0.675633	0
1700015E13Rik	2.38023	0
Olfml2b	0.180535	0
Fcgr4	3.311	0
1700009P17Rik	-0.692321	0
Mpz	-1.52693	0
Nr1i3	0	0
Apoa2	-0.429055	0
Adamts4	-0.462605	0
B4galt3	-0.185396	0
Dedd	-0.0961312	0
Pfdn2	-0.0809123	0
Pvrl4	-0.487792	0
Arhgap30	-0.049138	0
Tstd1,Usf1	-0.42806	0
F11r	-0.209594	0
Alyref2	0.0917199	0
Cd244	0.813678	0
Cd48	0.390853	0
Slamf1	1.43383	0
Cd84	0.156973	0
Slamf6	0.80546	0
Copa	-0.220165	0
Pex19	-0.0980867	0
Dcaf8	-0.0643333	0
Igsf8	0.224854	0
Kcnj10	0.630203	0
Pigm	0.280893	0
Slamf9	-2.93853	0
Igsf9	-1.12224	0
Tagln2	0.287574	0
Ccdc19	-0.496899	0
Vsig8	-1.30584	0
Crp	inf	0
Olfr16	0	0
Olfr218	0	0
Olfr1404	0	0
Olfr418-ps1	0	0
Aim2	-0.00773091	0
Pyhin1	0.702669	0
Pydc3	0.3662	0
Olfr433	2.11364	0
Olfr432	-inf	0
Olfr430	inf	0
Olfr429	0	0
Olfr426	inf	0
Olfr424	0	0
Olfr421-ps1	0	0
Olfr420	inf	0
Spta1	-0.413712	0
Mptx1	0	0
Olfr248	1.41801	0
Olfr417	0	0
Olfr248	inf	0
Olfr414	0.708623	0
Olfr220	0	0
Fmn2	0.339906	0
Kmo	1.15342	0
Wdr64	0	0
Exo1	0.441334	0
Becn2	inf	0
Sdccag8	0.257813	0
Zbtb18	0.382142	0
1700016C15Rik	-inf	0
Gm16432	0.962861	0
Desi2	0.0530409	0
Cox20	0.479925	0
Efcab2	-0.171113	0
Kif26b	0.437388	0
Cnst	-0.888234	0
Sccpdh	-0.282556	0
Cdc42bpa	0.210215	0
Itpkb	0.133039	0
Parp1	0.0622246	0
Lin9	0.531962	0
Acbd3	-0.136134	0
Sde2	0.022824	0
Lefty2	inf	0
Pycr2	-0.238758	0
Lefty1	0.203939	0
Tmem63a	0.0762152	0
9130409I23Rik	-0.500997	0
Cnih4	-0.0405283	0
Cnih3	-0.595865	0
Srp9	-0.454724	0
-	0.961466	0
1700047M11Rik	inf	0
Trp53bp2	0.14475	0
Capn8	0	0
Susd4	-0.41223	0
Tlr5	1.24479	0
Dusp10	0.127972	0
4930488B22Rik	0	0
Rab3gap2	-0.0319293	0
Mir664,Snora36b	0	0
Mir194-1	0	0
Mir215	0	0
Bpnt1	-0.190138	0
Eprs	-0.133647	0
Slc30a10	-0.45493	0
5033404E19Rik	0	0
D1Pas1	0.0595604	0
1700007P06Rik	0	0
Gpatch2	0.0438154	0
Esrrg	-0.0426765	0
Ush2a	0	0
Ptpn14	0.121897	0
Angel2	0.209079	0
A230020J21Rik	0	0
Spata45	0	0
Nsl1	0.306595	0
Batf3	-0.275452	0
-	0.409624	0
Tmem206	-0.0681659	0
Ints7	0.203997	0
Lpgat1	0.408295	0
Nek2	0.563749	0
Slc30a1	0.0825473	0
Rd3	1.23514	0
Gm10516	-0.127466	0
Kcnh1	inf	0
1700065J18Rik	0	0
Irf6	-0.331359	0
A130010J15Rik	-0.658932	0
Hsd11b1	-0.396747	0
Lamb3	-0.680093	0
Plxna2	-0.421384	0
Cd34	-0.25622	0
A330023F24Rik,Mir29b-2,Mir29c	0.0818712	0
Xkr4	0	0
Rp1	0	0
Sox17	0	0
Mrpl15	0.0367699	0
Rgs20	-1.49687	0
Npbwr1	0	0
Sntg1	0	0
2610203C22Rik	-0.191856	0
Mybl1	0.943902	0
Vcpip1	0.0949781	0
Snhg6	0.0668715	0
Snord87	-inf	0
Tcf24	-1.96449	0
Ppp1r42	-2.41051	0
Cops5	0.227036	0
Arfgef1	0.105641	0
Cpa6	inf	0
Slco5a1	-0.313838	0
Prdm14	-0.247433	0
Ncoa2	0.0372628	0
Tram1	-0.49835	0
Lactb2	0.0931456	0
Gm5523	-inf	0
Eya1	0.410866	0
Msc	0	0
Trpa1	0.906916	0
Sbspon	0.186081	0
4930444P10Rik	0	0
Rpl7	0.0485623	0
Stau2	0.0213658	0
Ube2w	-0.0362677	0
Tceb1	0.211925	0
Jph1	0.834475	0
Crisp4	0	0
Defb44-ps	0	0
Defb18	0	0
Defb41,Gm15386	0	0
Pkhd1	0	0
Il17f	-inf	0
Mcm3	0.390768	0
6720483E21Rik	-2.08061	0
Tram2	-1.50395	0
Gm4956	0	0
Kcnq5	-0.321202	0
Rims1	0	0
4933415F23Rik	0	0
Ogfrl1	0.395376	0
Smap1	-0.297528	0
1110058L19Rik	0.204329	0
Fam135a	-0.636402	0
Col19a1	1.76333	0
Bai3	0	0
Gm20172	0	0
4931408C20Rik	0	0
Gm597	0	0
Phf3	0.0775358	0
Ptp4a1	-0.218676	0
4931428L18Rik	-1.32418	0
Gm9839	0	0
Gm5415	0	0
Prim2	0.363643	0
Bag2	-0.160943	0
Zfp451	0.168513	0
Gm15455	-0.147407	0
Bend6	-1.22574	0
Mir5103	0	0
Ccdc115	-0.476469	0
Ptpn18	0.124532	0
Prss40	0	0
AA619741	0	0
Fam168b	0.119233	0
Mir7669	0	0
Hs6st1	-1.80208	0
Uggt1	0.0392102	0
Mir6897	0	0
Neurl3	-0.0719008	0
Kansl3	0.0947803	0
Mir6898	0	0
Lman2l	-0.138301	0
Ankrd23,Ankrd39	0.0726865	0
Sema4c	0.332295	0
Fam178b	-0.18137	0
Actr1b	-0.131668	0
Tmem131	0.370551	0
Coa5	-0.223601	0
Mgat4a	-0.184812	0
4930594C11Rik	0.00862101	0
2010300C02Rik	0.00950032	0
Tsga10	-0.0481268	0
Mitd1	0.264298	0
Lyg2	0	0
Lyg1	0	0
Txndc9	0.131352	0
Rev1	-0.0680119	0
Aff3	0.415917	0
Lonrf2	1.67002	0
Chst10	0.210667	0
Mir6349	0	0
Tbc1d8	0.661764	0
Rnf149	-0.162639	0
Creg2	-0.437905	0
Rfx8	-1.07988	0
Gm3646	0	0
1700066B17Rik	0	0
Gm16894	-1.10058	0
Mfsd9	0.150881	0
4930448I06Rik	0	0
Pou3f3os	0	0
2610207O16Rik	0	0
Tgfbrap1	-0.0293597	0
Fhl2	0.372594	0
Uxs1	0.259304	0
Mettl21c	0.548963	0
Tex30	0.0116578	0
Kdelc1	0.109431	0
Mettl21e	0	0
4930521E06Rik	0	0
Col5a2	inf	0
Slc40a1	-0.212665	0
Gm4776	0	0
Slc39a10	0.400488	0
Mir6350	0	0
9330175M20Rik	0	0
Nabp1	0.431558	0
Myo1b	0.171349	0
Stat4	-1.85766	0
Gls	0.253722	0
Nab1	0.106356	0
Mfsd6	-0.182848	0
Inpp1	-0.245919	0
1700019D03Rik	1.62463	0
1700019A02Rik	inf	0
Pms1	0.00901388	0
Asnsd1	0.177217	0
Dnah7a	-0.534248	0
Stk17b	0.541846	0
Hecw2	0.737599	0
Gtf3c3	0.403752	0
Pgap1	0.148676	0
Ankrd44	0.454	0
Sf3b1	0.0506825	0
Hspd1	-0.0228363	0
Rftn2	0.325448	0
Boll	0.639228	0
Hsfy2	0	0
Satb2	1.4151	0
BC055402	0	0
4930558J18Rik	1.01135	0
Tyw5	0.120914	0
Kctd18	0.163814	0
Clk1	-0.0989189	0
Ppil3	-0.00798396	0
Orc2	-0.0753374	0
Fam126b	0.112641	0
Als2cr12	0	0
Trak2	-0.238063	0
Als2cr11	inf	0
Tmem237	-0.13151	0
Als2,Mpp4	-0.129818	0
Sumo1	0.133768	0
Ica1l	0.33433	0
Wdr12	0.0313235	0
Raph1	0.817191	0
4930487H11Rik	1.25755	0
Ino80d	0.239962	0
Ndufs1	-0.0510665	0
Gpr1	-inf	0
Dytn	0	0
Mdh1b	0	0
4933402D24Rik	-0.494599	0
Klf7	-0.00336688	0
Mir6899	0	0
Mettl21a	0.0559262	0
2810408I11Rik	0.611622	0
Fzd5	0.404254	0
Plekhm3	0.256188	0
Akr1cl	0	0
Cryge	0	0
Crygd	0	0
Crygc	0	0
Crygb	0	0
Cryga	0	0
D630023F18Rik	-inf	0
Idh1	0.0976709	0
Kansl1l	0.309264	0
Acadl	-0.06442	0
Myl1	-inf	0
Lancl1	0.222136	0
Erbb4	0	0
Ikzf2	0.321763	0
Bard1	0.557856	0
Abca12	0	0
Fn1	2.60211	0
4933417E11Rik	0	0
Mreg	0.466196	0
Pecr	-0.839752	0
March4	0	0
Ankar	inf	0
Igfbp5	-0.251409	0
Tnp1	0	0
Pinc	0	0
6030407O03Rik	-inf	0
Mir6351	0	0
Tns1	0.135592	0
Cxcr1	-0.394357	0
Arpc2	-0.0544198	0
Aamp	-0.309044	0
Tmbim1	-0.27912	0
Usp37	0.368416	0
Zfp142	-0.0285978	0
Rnf25	-0.545418	0
Prkag3	0	0
Fev	0	0
Cryba2	0	0
Mir375	0	0
Ccdc108	0	0
Ihh	-0.092961	0
Nhej1	-0.0540873	0
Slc23a3	-inf	0
Cnppd1	-0.303894	0
Abcb6	-0.823028	0
Atg9a	-0.430836	0
Glb1l	0.146903	0
Tuba4a	-0.0125037	0
A630095N17Rik	1.07415	0
Ptprn	-0.370818	0
Resp18	0	0
Dnpep	-0.416825	0
Gm15179	0	0
Chpf	-1.69472	0
Obsl1	-0.0934747	0
Epha4	0.210666	0
Mir6352	0	0
Pax3	0	0
Farsb	-0.159987	0
Scg2	0	0
Ap1s3	0.296787	0
Wdfy1	-0.0584126	0
Serpine2	0.662077	0
Fam124b	1.09489	0
Cul3	0.103272	0
Dock10	0.300266	0
Irs1	-1.02869	0
Col4a4	0.210734	0
Tm4sf20	inf	0
Slc19a3	-1.88441	0
Sphkap	0	0
Pid1	1.74784	0
Mir6353	0	0
Dner	0	0
Trip12	0.221874	0
Slc16a14	-inf	0
A530032D15Rik	-0.63795	0
C130026I21Rik	-1.10713	0
Sp110	0.296225	0
A630001G21Rik	0.188707	0
Gpr55	-2.62605	0
Htr2b	-1.43826	0
-	0.404452	0
Ncl	0.047592	0
Snora75	0	0
Mir3535	inf	0
Snord82	0	0
Nmur1	0.453222	0
Pde6d	0.00295635	0
Nppc	0	0
Alppl2	0	0
Alpi	0	0
Ecel1	inf	0
Kcnj13	-0.235638	0
Ngef	inf	0
Usp40	0.0496602	0
Dnajb3	-0.200389	0
Ugt1a10	-0.985472	0
A730008H23Rik,Hjurp	0.307125	0
Glrp1	0.194893	0
Arl4c	0.79589	0
Mir7669	0	0
C030007H22Rik	0	0
4933400F21Rik	-0.710929	0
Gbx2	-0.0353055	0
Asb18	0	0
Iqca	0	0
Col6a3	2.88796	0
Rab17	0.134618	0
Ilkap	0.15357	0
1700020N18Rik	0.151581	0
Hes6	0.457647	0
Per2	-0.0145163	0
Hdac4	0.319522	0
Ndufa10	-0.0969892	0
Mir6900	0	0
Olfr1416	0	0
Olfr1415	0	0
Olfr1414	0	0
Myeov2	0.441844	0
Otos	0.352564	0
Ankmy1	-0.615485	0
9430060I03Rik	inf	0
Kif1a	0.0933332	0
2310007B03Rik	0	0
Mterfd2	-0.182396	0
Pask	0.449574	0
Hdlbp	-0.997351	0
Stk25	-0.371393	0
Thap4	0.00186643	0
Dtymk	0.438901	0
Pdcd1	0.919925	0
St8sia4	0.45663	0
4930598F16Rik	0	0
1700063A18Rik	0	0
4930533P14Rik	0	0
Slco4c1	0.0975426	0
Slco6b1	0	0
Slco6c1	0	0
D1Ertd622e	0.0976189	0
Ppip5k2	0.322056	0
Pam	0.200299	0
B230216N24Rik	-1.4325	0
Rnf152	1.28886	0
Pign	0.218608	0
Gm20753	0	0
Bcl2	0.573254	0
Mir3473f	0	0
Kdsr	0.0964533	0
Vps4b	0.136434	0
Serpinb3a	0	0
Serpinb3d	0	0
Serpinb3b	0	0
Serpinb3c	0	0
Cdh19	0	0
Dsel	0.100064	0
Tsn	0.120535	0
Clasp1	inf	0
2900060B14Rik	-1.59759	0
Clasp1	1.12962	0
Clasp1	-0.328767	0
Gli2	0.637737	0
Inhbb	-2.45351	0
Ralb	-0.0610709	0
Epb4.1l5	0.00998665	0
Ptpn4	0.607734	0
Tmem177	0.14965	0
Gm101	0	0
Tmem37	-0.192441	0
Dbi	0.229796	0
Steap3	-0.343039	0
Marco	0	0
Insig2	-0.28727	0
Htr5b	inf	0
Ddx18	-0.00620524	0
Dpp10	inf	0
Actr3	0.413302	0
Lypd1	-inf	0
Nckap5	2.00217	0
Tmem163	-1.07296	0
2900009J06Rik	1.28321	0
Map3k19	0.49871	0
Zranb3	0.266914	0
Lct	-0.59	0
Mcm6	0.357229	0
Dars	0.107586	0
Cxcr4	0.219958	0
Cd55,Daf2	-0.56469	0
Zp3r	inf	0
C4bp	0	0
C4bp-ps1	0	0
Pfkfb2	-0.0252442	0
Il24	0	0
Il20	0	0
Il19	-inf	0
Mapkapk2	-0.0492412	0
Dyrk3	-0.498978	0
Rassf5	0.19189	0
Ikbke	-0.420919	0
Srgap2	0.472901	0
Mfsd4	-2.19007	0
Cdk18	-0.524367	0
Tmcc2	0.545494	0
Cntn2	-1.13084	0
Nfasc	inf	0
Mdm4	-0.0556513	0
Gm19461	inf	0
Sox13	0.308851	0
Snrpe	0.32057	0
Zbed6,Zc3h11a	-0.363842	0
Lax1	-1.3166	0
Atp2b4	0.355687	0
Optc	0.260179	0
Prelp	1.1843	0
Btg2	-0.16925	0
Adora1	1.64429	0
Ppfia4	0.839612	0
Tmem183a	-0.00616922	0
4931440L10Rik	0	0
Ppp1r12b	-0.0784754	0
Lgr6	0.61247	0
Ptprv	-0.271502	0
Gpr37l1	0	0
Elf3	-0.903225	0
Rnpep	0.0538573	0
Timm17a	0.0141317	0
Shisa4	-4.61324	0
Ipo9	0.13839	0
Nav1	0.881189	0
Mir1231	0	0
Pkp1	0	0
Igfn1	-4.42128	0
Gm15850	-inf	0
5730559C18Rik	-0.163739	0
Gpr25	1.29601	0
Camsap2	-0.00175858	0
9230116N13Rik	0.164402	0
Nr5a2	-0.939611	0
Ptprc	0.321197	0
Nek7	-0.819956	0
Gm5833	1.15814	0
Lhx9	0	0
2310009B15Rik	0.189088	0
Crb1	-1.01412	0
